name,ratio,p.adj,sig,cond,day,role
TNNC1,0.332,0.918,FALSE,dKvsGFP,15,
TROVE2,0.0612,0.918,FALSE,dKvsGFP,15,
ANXA5,0.147,0.919,FALSE,dKvsGFP,15,
EHD1,0.0643,0.919,FALSE,dKvsGFP,15,
HDAC5,-0.0933,0.919,FALSE,dKvsGFP,15,
HMGN1,0.15,0.919,FALSE,dKvsGFP,15,
KDM1A,-0.0618,0.919,FALSE,dKvsGFP,15,
KRT14,0.333,0.919,FALSE,dKvsGFP,15,
MPST,-0.0961,0.919,FALSE,dKvsGFP,15,
MRPL39,0.0949,0.919,FALSE,dKvsGFP,15,
MRPL44,-0.107,0.919,FALSE,dKvsGFP,15,
OXA1L,-0.097,0.919,FALSE,dKvsGFP,15,
PES1,-0.0618,0.919,FALSE,dKvsGFP,15,
PIGU,-0.0788,0.919,FALSE,dKvsGFP,15,
PIN1,0.296,0.919,FALSE,dKvsGFP,15,
PPP3CA,-0.108,0.919,FALSE,dKvsGFP,15,
RHOA,-0.133,0.919,FALSE,dKvsGFP,15,
RPL22L1,-0.105,0.919,FALSE,dKvsGFP,15,
SEC31A,-0.089,0.919,FALSE,dKvsGFP,15,
TARS2,-0.0941,0.919,FALSE,dKvsGFP,15,
TMEM263,0.171,0.919,FALSE,dKvsGFP,15,
UBE2N,0.12,0.919,FALSE,dKvsGFP,15,
UBE3C,-0.0971,0.919,FALSE,dKvsGFP,15,
AP1M1,0.091,0.92,FALSE,dKvsGFP,15,
ATN1,-0.184,0.92,FALSE,dKvsGFP,15,
ATP5F1,-0.0656,0.92,FALSE,dKvsGFP,15,
ATP5J2-PTCD1,0.0992,0.92,FALSE,dKvsGFP,15,
C3,0.352,0.92,FALSE,dKvsGFP,15,
CHORDC1,0.104,0.92,FALSE,dKvsGFP,15,
CLP1,0.144,0.92,FALSE,dKvsGFP,15,
CRKL,-0.12,0.92,FALSE,dKvsGFP,15,
CSK,0.0671,0.92,FALSE,dKvsGFP,15,
CUL2,0.125,0.92,FALSE,dKvsGFP,15,
FN3KRP,-0.168,0.92,FALSE,dKvsGFP,15,
GPX1,-0.0817,0.92,FALSE,dKvsGFP,15,
GSTM3,-0.0944,0.92,FALSE,dKvsGFP,15,
HELLS,0.253,0.92,FALSE,dKvsGFP,15,
HSD17B4,0.0887,0.92,FALSE,dKvsGFP,15,
ISYNA1,-0.125,0.92,FALSE,dKvsGFP,15,
NDUFS5,-0.132,0.92,FALSE,dKvsGFP,15,
PSMC5,0.0482,0.92,FALSE,dKvsGFP,15,
RFTN1,0.0898,0.92,FALSE,dKvsGFP,15,
RHOT2,-0.0913,0.92,FALSE,dKvsGFP,15,
RPA1,0.201,0.92,FALSE,dKvsGFP,15,
RPL17,-0.0586,0.92,FALSE,dKvsGFP,15,
SEC11A,0.0793,0.92,FALSE,dKvsGFP,15,
SLC3A2,-0.124,0.92,FALSE,dKvsGFP,15,
SMARCA4,0.113,0.92,FALSE,dKvsGFP,15,
TGFB2,-0.148,0.92,FALSE,dKvsGFP,15,
TTC38,0.106,0.92,FALSE,dKvsGFP,15,
A0A2R8YH07,-0.194,0.921,FALSE,dKvsGFP,15,
AASS,0.102,0.921,FALSE,dKvsGFP,15,
ANXA2,-0.119,0.921,FALSE,dKvsGFP,15,
ATP6V1A,0.0812,0.921,FALSE,dKvsGFP,15,
CAND1,0.0701,0.921,FALSE,dKvsGFP,15,
CSDE1,0.104,0.921,FALSE,dKvsGFP,15,
EEFSEC,0.0933,0.921,FALSE,dKvsGFP,15,
ENO1,-0.101,0.921,FALSE,dKvsGFP,15,
FBL,-0.0562,0.921,FALSE,dKvsGFP,15,
FNDC3A,-0.243,0.921,FALSE,dKvsGFP,15,
HCN4,0.331,0.921,FALSE,dKvsGFP,15,
HNRNPH3,0.0606,0.921,FALSE,dKvsGFP,15,
KRT10,-0.232,0.921,FALSE,dKvsGFP,15,
NARS2,-0.087,0.921,FALSE,dKvsGFP,15,
NDUFA12,-0.106,0.921,FALSE,dKvsGFP,15,
NUP210,-0.191,0.921,FALSE,dKvsGFP,15,
PATL1,0.146,0.921,FALSE,dKvsGFP,15,
PCNA,-0.0691,0.921,FALSE,dKvsGFP,15,
PHB2,-0.095,0.921,FALSE,dKvsGFP,15,
PHLDB1,-0.0673,0.921,FALSE,dKvsGFP,15,
POLDIP2,-0.0815,0.921,FALSE,dKvsGFP,15,
PPIG,-0.0782,0.921,FALSE,dKvsGFP,15,
PRSS35,-0.139,0.921,FALSE,dKvsGFP,15,
PTBP3,0.11,0.921,FALSE,dKvsGFP,15,
RPL24,-0.0656,0.921,FALSE,dKvsGFP,15,
SPTLC1,-0.0866,0.921,FALSE,dKvsGFP,15,
U2AF2,0.153,0.921,FALSE,dKvsGFP,15,
ABCF3,-0.0717,0.922,FALSE,dKvsGFP,15,
ADPRHL2,0.122,0.922,FALSE,dKvsGFP,15,
AGPAT4,-0.0837,0.922,FALSE,dKvsGFP,15,
APAF1,-0.0739,0.922,FALSE,dKvsGFP,15,
CRTAP,0.0725,0.922,FALSE,dKvsGFP,15,
GGCX,0.103,0.922,FALSE,dKvsGFP,15,
GLYR1,0.0683,0.922,FALSE,dKvsGFP,15,
HIP1,-0.254,0.922,FALSE,dKvsGFP,15,
HNF1B,-0.151,0.922,FALSE,dKvsGFP,15,
HNRNPH2,0.0729,0.922,FALSE,dKvsGFP,15,
HSD17B11,0.208,0.922,FALSE,dKvsGFP,15,
LMF2,0.07,0.922,FALSE,dKvsGFP,15,
NDUFA6,-0.0741,0.922,FALSE,dKvsGFP,15,
OGT,0.0957,0.922,FALSE,dKvsGFP,15,
PCBP2,-0.0515,0.922,FALSE,dKvsGFP,15,
PGLS,-0.0951,0.922,FALSE,dKvsGFP,15,
PHF3,0.104,0.922,FALSE,dKvsGFP,15,
PREP,0.345,0.922,FALSE,dKvsGFP,15,
RPA3,-0.145,0.922,FALSE,dKvsGFP,15,
RPS3,-0.0436,0.922,FALSE,dKvsGFP,15,
RRAS2,0.106,0.922,FALSE,dKvsGFP,15,
SCAMP3,0.0982,0.922,FALSE,dKvsGFP,15,
SQLE,0.0621,0.922,FALSE,dKvsGFP,15,
SRM,-0.0539,0.922,FALSE,dKvsGFP,15,
SRSF10,-0.0878,0.922,FALSE,dKvsGFP,15,
TLE3,0.157,0.922,FALSE,dKvsGFP,15,
UBAP2L,-0.0712,0.922,FALSE,dKvsGFP,15,
UGGT1,-0.0783,0.922,FALSE,dKvsGFP,15,
USP9X,0.0986,0.922,FALSE,dKvsGFP,15,
ADD1,0.0672,0.923,FALSE,dKvsGFP,15,
ATXN2,-0.0883,0.923,FALSE,dKvsGFP,15,
BGN,-0.206,0.923,FALSE,dKvsGFP,15,
CKM,0.323,0.923,FALSE,dKvsGFP,15,
COL4A2,0.209,0.923,FALSE,dKvsGFP,15,
CPEB4,-0.145,0.923,FALSE,dKvsGFP,15,
CTBP1,0.0809,0.923,FALSE,dKvsGFP,15,
EBP,0.0778,0.923,FALSE,dKvsGFP,15,
EIF3L,0.0526,0.923,FALSE,dKvsGFP,15,
EPRS,-0.0415,0.923,FALSE,dKvsGFP,15,
HNRNPUL2,-0.0958,0.923,FALSE,dKvsGFP,15,
HSPG2,0.22,0.923,FALSE,dKvsGFP,15,
MRPS34,0.0891,0.923,FALSE,dKvsGFP,15,
MYD88,0.0812,0.923,FALSE,dKvsGFP,15,
NDUFA5,-0.0542,0.923,FALSE,dKvsGFP,15,
PCF11,-0.224,0.923,FALSE,dKvsGFP,15,
PDHB,0.0644,0.923,FALSE,dKvsGFP,15,
PIAS1,0.128,0.923,FALSE,dKvsGFP,15,
PKP3,0.402,0.923,FALSE,dKvsGFP,15,
RICTOR,0.071,0.923,FALSE,dKvsGFP,15,
RPL5,0.0463,0.923,FALSE,dKvsGFP,15,
SIN3A,-0.0948,0.923,FALSE,dKvsGFP,15,
SNRPA1,0.0665,0.923,FALSE,dKvsGFP,15,
SORD,-0.102,0.923,FALSE,dKvsGFP,15,
TINAGL1,-0.216,0.923,FALSE,dKvsGFP,15,
TMSB4X,0.342,0.923,FALSE,dKvsGFP,15,
TNC,-0.312,0.923,FALSE,dKvsGFP,15,
TNRC6B,0.109,0.923,FALSE,dKvsGFP,15,
TWF1,0.125,0.923,FALSE,dKvsGFP,15,
UCHL1,0.0924,0.923,FALSE,dKvsGFP,15,
VTN,0.26,0.923,FALSE,dKvsGFP,15,
ZYG11B,-0.11,0.923,FALSE,dKvsGFP,15,
ARL6IP5,0.0921,0.924,FALSE,dKvsGFP,15,
ASCC3,-0.052,0.924,FALSE,dKvsGFP,15,
CKAP5,0.0641,0.924,FALSE,dKvsGFP,15,
COL18A1,0.141,0.924,FALSE,dKvsGFP,15,
COMT,0.103,0.924,FALSE,dKvsGFP,15,
CPNE3,-0.11,0.924,FALSE,dKvsGFP,15,
CPSF3L,-0.0598,0.924,FALSE,dKvsGFP,15,
CYB5R3,0.117,0.924,FALSE,dKvsGFP,15,
FADS2,-0.0799,0.924,FALSE,dKvsGFP,15,
HNRNPR,-0.0866,0.924,FALSE,dKvsGFP,15,
ITPR3,0.114,0.924,FALSE,dKvsGFP,15,
JUNB,-0.126,0.924,FALSE,dKvsGFP,15,
LAMB2,-0.299,0.924,FALSE,dKvsGFP,15,
LANCL1,-0.0793,0.924,FALSE,dKvsGFP,15,
MARS,-0.0699,0.924,FALSE,dKvsGFP,15,
MMP11,-0.216,0.924,FALSE,dKvsGFP,15,
MRPL4,-0.0749,0.924,FALSE,dKvsGFP,15,
MYO1B,0.09,0.924,FALSE,dKvsGFP,15,
NCOR2,-0.155,0.924,FALSE,dKvsGFP,15,
OTUD4,-0.152,0.924,FALSE,dKvsGFP,15,
PCCB,0.125,0.924,FALSE,dKvsGFP,15,
PICALM,-0.102,0.924,FALSE,dKvsGFP,15,
PRDX1,-0.0947,0.924,FALSE,dKvsGFP,15,
PTGR1,0.0816,0.924,FALSE,dKvsGFP,15,
RPL32,0.0746,0.924,FALSE,dKvsGFP,15,
SERPINB1,0.126,0.924,FALSE,dKvsGFP,15,
SLC35B2,0.0815,0.924,FALSE,dKvsGFP,15,
SMYD1,0.29,0.924,FALSE,dKvsGFP,15,
TIPRL,-0.0746,0.924,FALSE,dKvsGFP,15,
TST,0.086,0.924,FALSE,dKvsGFP,15,
USP10,-0.0537,0.924,FALSE,dKvsGFP,15,
ZNF644,0.201,0.924,FALSE,dKvsGFP,15,
AP1G1,0.0849,0.925,FALSE,dKvsGFP,15,
ARF4,0.0662,0.925,FALSE,dKvsGFP,15,
ATAD3A,0.0515,0.925,FALSE,dKvsGFP,15,
CDKN2AIP,-0.182,0.925,FALSE,dKvsGFP,15,
CECR5,-0.0556,0.925,FALSE,dKvsGFP,15,
CFL1,0.0662,0.925,FALSE,dKvsGFP,15,
CLPTM1L,0.0709,0.925,FALSE,dKvsGFP,15,
COG1,-0.0822,0.925,FALSE,dKvsGFP,15,
COL3A1,-0.249,0.925,FALSE,dKvsGFP,15,
CUL5,-0.0601,0.925,FALSE,dKvsGFP,15,
DDOST,0.0875,0.925,FALSE,dKvsGFP,15,
DDX23,0.081,0.925,FALSE,dKvsGFP,15,
DDX39B,-0.0421,0.925,FALSE,dKvsGFP,15,
DNAJB2,-0.078,0.925,FALSE,dKvsGFP,15,
FBRS,0.119,0.925,FALSE,dKvsGFP,15,
GIGYF2,-0.0813,0.925,FALSE,dKvsGFP,15,
HIST1H4A,0.147,0.925,FALSE,dKvsGFP,15,
IMMT,0.0522,0.925,FALSE,dKvsGFP,15,
LETM1,0.147,0.925,FALSE,dKvsGFP,15,
NDUFA9,0.0793,0.925,FALSE,dKvsGFP,15,
NNT,0.0852,0.925,FALSE,dKvsGFP,15,
NUP93,0.0424,0.925,FALSE,dKvsGFP,15,
PCSK5,-0.239,0.925,FALSE,dKvsGFP,15,
PRDX6,0.0558,0.925,FALSE,dKvsGFP,15,
RAD21,-0.0702,0.925,FALSE,dKvsGFP,15,
RBFOX2,0.0699,0.925,FALSE,dKvsGFP,15,
RNPEP,-0.0506,0.925,FALSE,dKvsGFP,15,
RPL15,0.0453,0.925,FALSE,dKvsGFP,15,
SALL4,0.0916,0.925,FALSE,dKvsGFP,15,
SAP30BP,0.0782,0.925,FALSE,dKvsGFP,15,
SERPINA1,-0.243,0.925,FALSE,dKvsGFP,15,
SLC25A22,0.0721,0.925,FALSE,dKvsGFP,15,
SND1,-0.0433,0.925,FALSE,dKvsGFP,15,
TCERG1,0.0603,0.925,FALSE,dKvsGFP,15,
TMED1,0.0904,0.925,FALSE,dKvsGFP,15,
TRIM25,-0.0653,0.925,FALSE,dKvsGFP,15,
TUBB6,0.0486,0.925,FALSE,dKvsGFP,15,
TUBGCP2,0.0784,0.925,FALSE,dKvsGFP,15,
UACA,-0.178,0.925,FALSE,dKvsGFP,15,
UBLCP1,-0.0869,0.925,FALSE,dKvsGFP,15,
USP39,-0.0661,0.925,FALSE,dKvsGFP,15,
VDAC1,0.0677,0.925,FALSE,dKvsGFP,15,
YARS,-0.0678,0.925,FALSE,dKvsGFP,15,
A0A6Q8PHK0,-0.0577,0.926,FALSE,dKvsGFP,15,
ABCB7,-0.0495,0.926,FALSE,dKvsGFP,15,
APOA1,-0.206,0.926,FALSE,dKvsGFP,15,
ARHGAP1,0.0575,0.926,FALSE,dKvsGFP,15,
CALM2,0.127,0.926,FALSE,dKvsGFP,15,
DLST,-0.103,0.926,FALSE,dKvsGFP,15,
ETFB,0.0896,0.926,FALSE,dKvsGFP,15,
FAT1,-0.294,0.926,FALSE,dKvsGFP,15,
FOCAD,0.0474,0.926,FALSE,dKvsGFP,15,
H1FX,-0.116,0.926,FALSE,dKvsGFP,15,
KRT6A,0.301,0.926,FALSE,dKvsGFP,15,
LGALS1,-0.166,0.926,FALSE,dKvsGFP,15,
MARK2,-0.0551,0.926,FALSE,dKvsGFP,15,
PPIB,0.0832,0.926,FALSE,dKvsGFP,15,
PRKCD,-0.157,0.926,FALSE,dKvsGFP,15,
RAP2C,0.0423,0.926,FALSE,dKvsGFP,15,
RBM4,-0.0772,0.926,FALSE,dKvsGFP,15,
RPL36,-0.0811,0.926,FALSE,dKvsGFP,15,
SF3A3,0.0826,0.926,FALSE,dKvsGFP,15,
TCF7L2,-0.112,0.926,FALSE,dKvsGFP,15,
TRMT10C,0.0572,0.926,FALSE,dKvsGFP,15,
ARF1,-0.0391,0.927,FALSE,dKvsGFP,15,
C11orf68,-0.0742,0.927,FALSE,dKvsGFP,15,
COL6A2,-0.31,0.927,FALSE,dKvsGFP,15,
CON__P00761,-0.104,0.927,FALSE,dKvsGFP,15,
CPNE1,0.0609,0.927,FALSE,dKvsGFP,15,
CTSC,-0.0801,0.927,FALSE,dKvsGFP,15,
DNM1L,0.0574,0.927,FALSE,dKvsGFP,15,
DNMT3A,-0.0641,0.927,FALSE,dKvsGFP,15,
EIF2S3,-0.0378,0.927,FALSE,dKvsGFP,15,
EIF3B,0.0366,0.927,FALSE,dKvsGFP,15,
ERLIN1,0.0492,0.927,FALSE,dKvsGFP,15,
FBXL18,-0.0598,0.927,FALSE,dKvsGFP,15,
GYS1,0.107,0.927,FALSE,dKvsGFP,15,
KRT2,-0.173,0.927,FALSE,dKvsGFP,15,
L2HGDH,0.0724,0.927,FALSE,dKvsGFP,15,
LONP1,-0.053,0.927,FALSE,dKvsGFP,15,
LRRC40,0.0519,0.927,FALSE,dKvsGFP,15,
MRPS5,0.0541,0.927,FALSE,dKvsGFP,15,
NAA10,-0.0446,0.927,FALSE,dKvsGFP,15,
NEK7,0.0628,0.927,FALSE,dKvsGFP,15,
NUDT4,-0.0533,0.927,FALSE,dKvsGFP,15,
PIK3C2A,-0.0791,0.927,FALSE,dKvsGFP,15,
PRPF38A,0.0646,0.927,FALSE,dKvsGFP,15,
PRPF4B,-0.0743,0.927,FALSE,dKvsGFP,15,
PSMA5,0.0572,0.927,FALSE,dKvsGFP,15,
RAB5A,-0.0438,0.927,FALSE,dKvsGFP,15,
RNF213,-0.135,0.927,FALSE,dKvsGFP,15,
SEMA3C,-0.123,0.927,FALSE,dKvsGFP,15,
SUB1,-0.0773,0.927,FALSE,dKvsGFP,15,
UNC45B,0.122,0.927,FALSE,dKvsGFP,15,
VCAN,-0.0565,0.927,FALSE,dKvsGFP,15,
ZNF865,0.0502,0.927,FALSE,dKvsGFP,15,
AASDHPPT,0.0786,0.928,FALSE,dKvsGFP,15,
ALB,-0.305,0.928,FALSE,dKvsGFP,15,
CAP2,0.101,0.928,FALSE,dKvsGFP,15,
COASY,0.0391,0.928,FALSE,dKvsGFP,15,
CPVL,0.0613,0.928,FALSE,dKvsGFP,15,
CTDP1,0.193,0.928,FALSE,dKvsGFP,15,
DNAJC11,0.045,0.928,FALSE,dKvsGFP,15,
EHMT1,-0.0959,0.928,FALSE,dKvsGFP,15,
ERGIC1,-0.0634,0.928,FALSE,dKvsGFP,15,
FAM175B,0.0514,0.928,FALSE,dKvsGFP,15,
GOT2,0.217,0.928,FALSE,dKvsGFP,15,
GPC3,-0.0993,0.928,FALSE,dKvsGFP,15,
GSK3B,0.0714,0.928,FALSE,dKvsGFP,15,
HAPLN1,-0.103,0.928,FALSE,dKvsGFP,15,
HLA-C,-0.147,0.928,FALSE,dKvsGFP,15,
HSPA8,-0.0428,0.928,FALSE,dKvsGFP,15,
IGF2BP2,0.0534,0.928,FALSE,dKvsGFP,15,
LAMA5,0.172,0.928,FALSE,dKvsGFP,15,
MOV10,0.106,0.928,FALSE,dKvsGFP,15,
NUP107,-0.0558,0.928,FALSE,dKvsGFP,15,
OPA1,0.0308,0.928,FALSE,dKvsGFP,15,
PRCP,0.0734,0.928,FALSE,dKvsGFP,15,
PSMA6,0.142,0.928,FALSE,dKvsGFP,15,
PYGM,0.0993,0.928,FALSE,dKvsGFP,15,
RHOC,-0.052,0.928,FALSE,dKvsGFP,15,
RPL8,-0.0457,0.928,FALSE,dKvsGFP,15,
RRP1B,0.0944,0.928,FALSE,dKvsGFP,15,
RTN4,0.0707,0.928,FALSE,dKvsGFP,15,
UBE2L3,0.0622,0.928,FALSE,dKvsGFP,15,
USP11,0.0725,0.928,FALSE,dKvsGFP,15,
ZNF326,0.0556,0.928,FALSE,dKvsGFP,15,
ACTR1B,-0.0626,0.929,FALSE,dKvsGFP,15,
AP1B1,-0.045,0.929,FALSE,dKvsGFP,15,
ATP2B1,0.0433,0.929,FALSE,dKvsGFP,15,
CTPS2,-0.0327,0.929,FALSE,dKvsGFP,15,
CUL4B,-0.0376,0.929,FALSE,dKvsGFP,15,
ECHDC1,0.0676,0.929,FALSE,dKvsGFP,15,
EIF3F,-0.0383,0.929,FALSE,dKvsGFP,15,
FAM168A,-0.0754,0.929,FALSE,dKvsGFP,15,
FBLN1.1,0.107,0.929,FALSE,dKvsGFP,15,
FKBP3,0.0951,0.929,FALSE,dKvsGFP,15,
GATAD2A,0.0472,0.929,FALSE,dKvsGFP,15,
GNAI2,-0.0273,0.929,FALSE,dKvsGFP,15,
GPATCH1,0.21,0.929,FALSE,dKvsGFP,15,
HIBCH,0.119,0.929,FALSE,dKvsGFP,15,
HLA-A,0.0774,0.929,FALSE,dKvsGFP,15,
HMGB1,-0.0761,0.929,FALSE,dKvsGFP,15,
KIAA0368,0.0473,0.929,FALSE,dKvsGFP,15,
MPHOSPH10,0.0657,0.929,FALSE,dKvsGFP,15,
OTUB1,0.0506,0.929,FALSE,dKvsGFP,15,
P04844-2,-0.0728,0.929,FALSE,dKvsGFP,15,
POLR2C,-0.0416,0.929,FALSE,dKvsGFP,15,
RPL6,-0.0369,0.929,FALSE,dKvsGFP,15,
RPS6.1,-0.0286,0.929,FALSE,dKvsGFP,15,
SEC22B,0.0468,0.929,FALSE,dKvsGFP,15,
STAT2,-0.154,0.929,FALSE,dKvsGFP,15,
TAF4,-0.08,0.929,FALSE,dKvsGFP,15,
TES,0.181,0.929,FALSE,dKvsGFP,15,
VPS33A,-0.0632,0.929,FALSE,dKvsGFP,15,
WDR11,0.0591,0.929,FALSE,dKvsGFP,15,
YBX1,0.0636,0.929,FALSE,dKvsGFP,15,
ACAD8,0.0529,0.93,FALSE,dKvsGFP,15,
ANGPTL2,-0.164,0.93,FALSE,dKvsGFP,15,
ANP32A,0.0739,0.93,FALSE,dKvsGFP,15,
CBLL1,0.0711,0.93,FALSE,dKvsGFP,15,
CDS2,0.0618,0.93,FALSE,dKvsGFP,15,
CHMP4B,0.0738,0.93,FALSE,dKvsGFP,15,
DGAT1,-0.0579,0.93,FALSE,dKvsGFP,15,
DHX37,-0.0851,0.93,FALSE,dKvsGFP,15,
EMC8,0.0561,0.93,FALSE,dKvsGFP,15,
EXOSC7,0.21,0.93,FALSE,dKvsGFP,15,
GEMIN5,-0.101,0.93,FALSE,dKvsGFP,15,
HDAC2,0.0363,0.93,FALSE,dKvsGFP,15,
HNRNPA0,0.0436,0.93,FALSE,dKvsGFP,15,
HNRNPLL,0.0326,0.93,FALSE,dKvsGFP,15,
NCBP2,-0.0661,0.93,FALSE,dKvsGFP,15,
NDUFS6,0.0907,0.93,FALSE,dKvsGFP,15,
NECAP2,-0.0747,0.93,FALSE,dKvsGFP,15,
PCYT1A,-0.0476,0.93,FALSE,dKvsGFP,15,
PRPF19,-0.0878,0.93,FALSE,dKvsGFP,15,
QARS,0.0319,0.93,FALSE,dKvsGFP,15,
RAB11B,-0.0371,0.93,FALSE,dKvsGFP,15,
RAB5C,0.0527,0.93,FALSE,dKvsGFP,15,
RBM7,-0.142,0.93,FALSE,dKvsGFP,15,
RPS19,0.0697,0.93,FALSE,dKvsGFP,15,
SF3B6,0.0732,0.93,FALSE,dKvsGFP,15,
SLC38A10,0.0653,0.93,FALSE,dKvsGFP,15,
SQRDL,-0.126,0.93,FALSE,dKvsGFP,15,
STOML2,-0.0495,0.93,FALSE,dKvsGFP,15,
THOC2,0.0706,0.93,FALSE,dKvsGFP,15,
TIMM44,-0.0619,0.93,FALSE,dKvsGFP,15,
UBE2D1,0.0655,0.93,FALSE,dKvsGFP,15,
VARS,0.0261,0.93,FALSE,dKvsGFP,15,
YWHAH,0.0315,0.93,FALSE,dKvsGFP,15,
ACO2,-0.0559,0.931,FALSE,dKvsGFP,15,
ACOT7,-0.0362,0.931,FALSE,dKvsGFP,15,
ACSL3,-0.0276,0.931,FALSE,dKvsGFP,15,
ADAMTS16,-0.0961,0.931,FALSE,dKvsGFP,15,
AGRN,0.118,0.931,FALSE,dKvsGFP,15,
AK4,-0.0538,0.931,FALSE,dKvsGFP,15,
AKR1A1,0.0899,0.931,FALSE,dKvsGFP,15,
CTSD,-0.0571,0.931,FALSE,dKvsGFP,15,
DEGS1,0.043,0.931,FALSE,dKvsGFP,15,
DRG2,-0.0251,0.931,FALSE,dKvsGFP,15,
EML4,-0.0664,0.931,FALSE,dKvsGFP,15,
EXOSC3,-0.0389,0.931,FALSE,dKvsGFP,15,
GART,-0.0298,0.931,FALSE,dKvsGFP,15,
GSTZ1,-0.0312,0.931,FALSE,dKvsGFP,15,
HINT1,0.0629,0.931,FALSE,dKvsGFP,15,
HMGN2,-0.0788,0.931,FALSE,dKvsGFP,15,
HTRA3,-0.222,0.931,FALSE,dKvsGFP,15,
IARS2,-0.0326,0.931,FALSE,dKvsGFP,15,
KRT18,0.0399,0.931,FALSE,dKvsGFP,15,
LUC7L2,0.0472,0.931,FALSE,dKvsGFP,15,
MTTP,-0.0731,0.931,FALSE,dKvsGFP,15,
NELFE,-0.118,0.931,FALSE,dKvsGFP,15,
ORC2,-0.0489,0.931,FALSE,dKvsGFP,15,
PPAPDC2,-0.0618,0.931,FALSE,dKvsGFP,15,
PPT1,0.13,0.931,FALSE,dKvsGFP,15,
PTPN12,0.045,0.931,FALSE,dKvsGFP,15,
RPL31,-0.0251,0.931,FALSE,dKvsGFP,15,
S100A10,0.0778,0.931,FALSE,dKvsGFP,15,
SEPT9,0.0284,0.931,FALSE,dKvsGFP,15,
SH3PXD2B,0.0616,0.931,FALSE,dKvsGFP,15,
SLC25A10,-0.0445,0.931,FALSE,dKvsGFP,15,
STK38L,-0.0423,0.931,FALSE,dKvsGFP,15,
TOMM40,0.042,0.931,FALSE,dKvsGFP,15,
TUBB,0.0369,0.931,FALSE,dKvsGFP,15,
VWA1,0.14,0.931,FALSE,dKvsGFP,15,
ZC3HAV1,-0.0464,0.931,FALSE,dKvsGFP,15,
BAZ1B,-0.0361,0.932,FALSE,dKvsGFP,15,
BEND3,0.122,0.932,FALSE,dKvsGFP,15,
C17orf62,-0.0645,0.932,FALSE,dKvsGFP,15,
COL5A2,-0.105,0.932,FALSE,dKvsGFP,15,
CSRP2BP,0.0571,0.932,FALSE,dKvsGFP,15,
CYFIP1,0.022,0.932,FALSE,dKvsGFP,15,
DNAJA1,-0.0423,0.932,FALSE,dKvsGFP,15,
DSTN,0.0467,0.932,FALSE,dKvsGFP,15,
EIF1AX,0.0418,0.932,FALSE,dKvsGFP,15,
EXOC6,-0.0475,0.932,FALSE,dKvsGFP,15,
G6PD,-0.0315,0.932,FALSE,dKvsGFP,15,
GNB1,0.0458,0.932,FALSE,dKvsGFP,15,
KIAA1033,-0.0386,0.932,FALSE,dKvsGFP,15,
KTN1,0.152,0.932,FALSE,dKvsGFP,15,
LRP2,0.0632,0.932,FALSE,dKvsGFP,15,
PEBP1,0.0913,0.932,FALSE,dKvsGFP,15,
PGAM1,-0.0729,0.932,FALSE,dKvsGFP,15,
PLG,-0.135,0.932,FALSE,dKvsGFP,15,
PNKP,0.0356,0.932,FALSE,dKvsGFP,15,
PPAT,0.0997,0.932,FALSE,dKvsGFP,15,
PRKRA,-0.0256,0.932,FALSE,dKvsGFP,15,
RAB34,-0.0349,0.932,FALSE,dKvsGFP,15,
RRBP1,0.0544,0.932,FALSE,dKvsGFP,15,
SMAD3,-0.026,0.932,FALSE,dKvsGFP,15,
SRRT,-0.0309,0.932,FALSE,dKvsGFP,15,
TKT,-0.0892,0.932,FALSE,dKvsGFP,15,
YTHDF2,0.0351,0.932,FALSE,dKvsGFP,15,
ZNF28,0.0539,0.932,FALSE,dKvsGFP,15,
AUP1,-0.046,0.933,FALSE,dKvsGFP,15,
CASQ2,0.0422,0.933,FALSE,dKvsGFP,15,
CDC37,-0.0259,0.933,FALSE,dKvsGFP,15,
COL4A1,0.092,0.933,FALSE,dKvsGFP,15,
DHX9,-0.0198,0.933,FALSE,dKvsGFP,15,
EEF1A1,0.0227,0.933,FALSE,dKvsGFP,15,
F10,0.0506,0.933,FALSE,dKvsGFP,15,
MAN1B1,-0.0405,0.933,FALSE,dKvsGFP,15,
MLH1,-0.0527,0.933,FALSE,dKvsGFP,15,
NOL9,0.0459,0.933,FALSE,dKvsGFP,15,
PGRMC1,-0.0591,0.933,FALSE,dKvsGFP,15,
PPP6R3,-0.106,0.933,FALSE,dKvsGFP,15,
PSMD14,0.0364,0.933,FALSE,dKvsGFP,15,
Q14195-2,-0.0458,0.933,FALSE,dKvsGFP,15,
RER1,-0.0454,0.933,FALSE,dKvsGFP,15,
RPL10A,-0.0332,0.933,FALSE,dKvsGFP,15,
RPL13,-0.0242,0.933,FALSE,dKvsGFP,15,
RPL19,0.029,0.933,FALSE,dKvsGFP,15,
RPN1,0.0245,0.933,FALSE,dKvsGFP,15,
SBNO1,0.0649,0.933,FALSE,dKvsGFP,15,
SEC63,0.0302,0.933,FALSE,dKvsGFP,15,
SEPT8,0.0437,0.933,FALSE,dKvsGFP,15,
SLIRP,0.0555,0.933,FALSE,dKvsGFP,15,
SNX1,-0.111,0.933,FALSE,dKvsGFP,15,
SPCS2,0.0312,0.933,FALSE,dKvsGFP,15,
UXS1,-0.0817,0.933,FALSE,dKvsGFP,15,
A0A1B0GW05,-0.0384,0.934,FALSE,dKvsGFP,15,
