File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF930MKV	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR682BFG	Histone ChIP-seq	/human-donors/ENCDO908CUN/	CL:0000100	motor neuron	in vitro differentiated cells	Homo sapiens										H3K4me1-human	DNA						2021-08-24	ENCODE		sonication (Bioruptor Pico)	250-450	1, 2	1_1, 2_1							/files/ENCFF704QVN/, /files/ENCFF783QNK/, /files/ENCFF309GAS/, /files/ENCFF356LFX/	3840779	ENCODE Processing Pipeline	0ba76f3da87147f5147c03f3e36a7a74		https://www.encodeproject.org/files/ENCFF930MKV/@@download/ENCFF930MKV.bed.gz				released	s3://encode-public/2021/02/09/b931ccf0-976d-423a-a6bc-1793d7b14335/ENCFF930MKV.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/02/09/b931ccf0-976d-423a-a6bc-1793d7b14335/ENCFF930MKV.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking, low read depth, antibody characterized with exemption, moderate library complexity		
ENCFF600AYY	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR253JFN	Histone ChIP-seq	/human-donors/ENCDO871IWW/	UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens										H3K4me1-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF356LFX/, /files/ENCFF275GXW/, /files/ENCFF136ILO/	1917428	ENCODE Processing Pipeline	3b0ce5901ff21eb42d10786481c2d130		https://www.encodeproject.org/files/ENCFF600AYY/@@download/ENCFF600AYY.bed.gz				released	s3://encode-public/2021/01/30/e8dcf078-fe3b-4914-93fe-1fdc15359b44/ENCFF600AYY.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/01/30/e8dcf078-fe3b-4914-93fe-1fdc15359b44/ENCFF600AYY.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.7.0 GRCh38	released	low read length	control insufficient read depth, insufficient read depth	
ENCFF321WEN	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR367HVD	Histone ChIP-seq	/human-donors/ENCDO686OPO/	CL:1001608	foreskin fibroblast	primary cell	Homo sapiens										H3K4me1-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF789HQA/, /files/ENCFF356LFX/, /files/ENCFF544XTF/	4238118	ENCODE Processing Pipeline	b1975fecf3dc3a4a53d5337aef136205		https://www.encodeproject.org/files/ENCFF321WEN/@@download/ENCFF321WEN.bed.gz				released	s3://encode-public/2021/01/30/4f1cfa56-9f4b-4f9d-b78d-1daeef7045da/ENCFF321WEN.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/01/30/4f1cfa56-9f4b-4f9d-b78d-1daeef7045da/ENCFF321WEN.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.7.0 GRCh38	released			
ENCFF472BWO	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR768RIK	Histone ChIP-seq	/human-donors/ENCDO221IPH/	UBERON:0002106	spleen	tissue	Homo sapiens										H3K36me3-human	DNA						2020-09-03	ENCODE		sonication (generic)	200-600	1	1_1, 1_2							/files/ENCFF367VVM/, /files/ENCFF356LFX/, /files/ENCFF254QJF/	1478690	ENCODE Processing Pipeline	d5d751f10a55d490a83270abc240ee9f		https://www.encodeproject.org/files/ENCFF472BWO/@@download/ENCFF472BWO.bed.gz				released	s3://encode-public/2020/07/23/e8700a36-9e0b-4595-9259-662c3e909b20/ENCFF472BWO.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/07/23/e8700a36-9e0b-4595-9259-662c3e909b20/ENCFF472BWO.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.0 GRCh38	released			
ENCFF021VTR	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR258ORJ	Histone ChIP-seq	/human-donors/ENCDO424KSR/	CL:2000001	peripheral blood mononuclear cell	primary cell	Homo sapiens										H3K9me3-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF154RJQ/, /files/ENCFF356LFX/, /files/ENCFF257DHM/	18549	ENCODE Processing Pipeline	fc8416ddc0ddb2e1f692cf0fa99a2ccb		https://www.encodeproject.org/files/ENCFF021VTR/@@download/ENCFF021VTR.bed.gz				released	s3://encode-public/2021/01/30/ee2d84c6-709c-46c1-a23a-845ded4ab402/ENCFF021VTR.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/01/30/ee2d84c6-709c-46c1-a23a-845ded4ab402/ENCFF021VTR.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.7.0 GRCh38	released		control insufficient read depth	missing antibody
ENCFF187LLD	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR000DTQ	Histone ChIP-seq	/human-donors/ENCDO000ABE/	EFO:0002824	HCT116	cell line	Homo sapiens										H3K4me3-human	DNA						2011-02-11	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF638MIK/, /files/ENCFF013LEY/, /files/ENCFF356LFX/, /files/ENCFF178XNO/	667514	ENCODE Processing Pipeline	a9df0277b6f3fe0f5dbb9e72a2d37f77		https://www.encodeproject.org/files/ENCFF187LLD/@@download/ENCFF187LLD.bed.gz				released	s3://encode-public/2020/09/29/e97693e6-79e7-4bc3-93c2-69dab3af8451/ENCFF187LLD.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/09/29/e97693e6-79e7-4bc3-93c2-69dab3af8451/ENCFF187LLD.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	low read length, low read depth, control low read depth, mild to moderate bottlenecking		
ENCFF008PSH	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR743DDX	Histone ChIP-seq	/human-donors/ENCDO188ZLA/	UBERON:0000945	stomach	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_2							/files/ENCFF337KHD/, /files/ENCFF356LFX/, /files/ENCFF066VHO/	2382710	ENCODE Processing Pipeline	56e992362f2760c1819e6e0280c94745		https://www.encodeproject.org/files/ENCFF008PSH/@@download/ENCFF008PSH.bed.gz				released	s3://encode-public/2020/10/10/e6ce78e2-bfc7-43d1-acd6-319e0d6c16d2/ENCFF008PSH.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/10/10/e6ce78e2-bfc7-43d1-acd6-319e0d6c16d2/ENCFF008PSH.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	low read length, mild to moderate bottlenecking		
ENCFF236EMJ	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR313GUP	Histone ChIP-seq	/human-donors/ENCDO980BZD/	UBERON:0002038	substantia nigra	tissue	Homo sapiens										H3K36me3-human	DNA						2013-07-31	Roadmap				1	1_7							/files/ENCFF459CBV/, /files/ENCFF356LFX/, /files/ENCFF723KKW/	536555	ENCODE Processing Pipeline	b4d622364d4fac5062527024ba5c84b9		https://www.encodeproject.org/files/ENCFF236EMJ/@@download/ENCFF236EMJ.bed.gz				released	s3://encode-public/2021/02/12/6bea2237-c4b0-4821-94d5-879b62a6dff1/ENCFF236EMJ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/02/12/6bea2237-c4b0-4821-94d5-879b62a6dff1/ENCFF236EMJ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.7.0 GRCh38	released	low read length	insufficient read depth	
ENCFF831CYU	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR786ESI	Histone ChIP-seq	/human-donors/ENCDO666YUN/	CL:1001608	foreskin fibroblast	primary cell	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF356LFX/, /files/ENCFF663KGF/, /files/ENCFF178DML/	1698439	ENCODE Processing Pipeline	2f246fededced307b063c2249dfa5584		https://www.encodeproject.org/files/ENCFF831CYU/@@download/ENCFF831CYU.bed.gz				released	s3://encode-public/2021/01/30/70f27ec1-e242-4a93-8572-49838c1d3f30/ENCFF831CYU.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/01/30/70f27ec1-e242-4a93-8572-49838c1d3f30/ENCFF831CYU.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.7.0 GRCh38	released		control insufficient read depth, insufficient read depth	
ENCFF977ZHV	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR417IEJ	Histone ChIP-seq	/human-donors/ENCDO686OPO/	CL:1001608	foreskin fibroblast	primary cell	Homo sapiens										H3K27me3-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF736WFQ/, /files/ENCFF544XTF/, /files/ENCFF356LFX/	3916322	ENCODE Processing Pipeline	c3f0d43b08f7e113604fdaef40fe7954		https://www.encodeproject.org/files/ENCFF977ZHV/@@download/ENCFF977ZHV.bed.gz				released	s3://encode-public/2021/01/30/df136ef4-ca8a-4f36-83c0-9fb9b29e40f0/ENCFF977ZHV.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/01/30/df136ef4-ca8a-4f36-83c0-9fb9b29e40f0/ENCFF977ZHV.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.7.0 GRCh38	released			
ENCFF009GYO	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR038OIN	Histone ChIP-seq	/human-donors/ENCDO000AAW/	CL:0000351	trophoblast cell	in vitro differentiated cells	Homo sapiens										H3K36me3-human	DNA						2013-07-31	Roadmap				1, 2	1_1, 2_1							/files/ENCFF234RNO/, /files/ENCFF356LFX/, /files/ENCFF975QTX/, /files/ENCFF334WHX/, /files/ENCFF096SAK/	3696980	ENCODE Processing Pipeline	4b817885f238f7be90d0798bba06a556		https://www.encodeproject.org/files/ENCFF009GYO/@@download/ENCFF009GYO.bed.gz				released	s3://encode-public/2020/11/20/7333f9cd-897d-439a-a1ec-2f381bed0a48/ENCFF009GYO.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/11/20/7333f9cd-897d-439a-a1ec-2f381bed0a48/ENCFF009GYO.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	low read length, mild to moderate bottlenecking	insufficient read depth	
ENCFF251MVQ	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR391NPE	Histone ChIP-seq	/human-donors/ENCDO719HIY/	EFO:0002095	22Rv1	cell line	Homo sapiens										H3K27ac-human	DNA						2017-03-03	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF476GMM/, /files/ENCFF356LFX/, /files/ENCFF749VNR/, /files/ENCFF615DSM/, /files/ENCFF176QGA/	1195781	ENCODE Processing Pipeline	951de49ef6f6592fd26cd4a0fc293ea2		https://www.encodeproject.org/files/ENCFF251MVQ/@@download/ENCFF251MVQ.bed.gz				released	s3://encode-public/2020/09/17/268b3934-58a3-42ca-840d-7b226af0a541/ENCFF251MVQ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/09/17/268b3934-58a3-42ca-840d-7b226af0a541/ENCFF251MVQ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released			
ENCFF162OYO	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR473ZFG	Histone ChIP-seq	/human-donors/ENCDO974LFM/	UBERON:0007106	chorionic villus	tissue	Homo sapiens										H3K4me1-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF356LFX/, /files/ENCFF666EPI/, /files/ENCFF544IVU/	1012718	ENCODE Processing Pipeline	60a8542266af773944389199f5d3c2fc		https://www.encodeproject.org/files/ENCFF162OYO/@@download/ENCFF162OYO.bed.gz				released	s3://encode-public/2021/01/30/e1200c37-042f-4ac9-9ce9-100517883581/ENCFF162OYO.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/01/30/e1200c37-042f-4ac9-9ce9-100517883581/ENCFF162OYO.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.7.0 GRCh38	released		control insufficient read depth, insufficient read depth	missing antibody
ENCFF629SSE	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR294PQF	Histone ChIP-seq	/human-donors/ENCDO120UGO/	UBERON:0014455	subcutaneous abdominal adipose tissue	tissue	Homo sapiens										H3K4me3-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF229PAF/, /files/ENCFF356LFX/, /files/ENCFF282DCO/	1097847	ENCODE Processing Pipeline	d70fc0d1ee016b2add3a7d5d097f169d		https://www.encodeproject.org/files/ENCFF629SSE/@@download/ENCFF629SSE.bed.gz				released	s3://encode-public/2021/01/29/f029641a-2457-4b4f-b481-165c1e9a6f25/ENCFF629SSE.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/01/29/f029641a-2457-4b4f-b481-165c1e9a6f25/ENCFF629SSE.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.7.0 GRCh38	released	low read length		
ENCFF807URE	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR127MFA	Histone ChIP-seq	/human-donors/ENCDO030VWZ/	NTR:0000427	neurosphere	primary cell	Homo sapiens										H3K36me3-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF286UXE/, /files/ENCFF356LFX/, /files/ENCFF586MIE/	2370461	ENCODE Processing Pipeline	6235ac3b28d79855626e95d390212478		https://www.encodeproject.org/files/ENCFF807URE/@@download/ENCFF807URE.bed.gz				released	s3://encode-public/2021/01/30/5b86631f-21a1-4a31-a644-f2b964212cde/ENCFF807URE.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/01/30/5b86631f-21a1-4a31-a644-f2b964212cde/ENCFF807URE.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.7.0 GRCh38	released	low read depth	control insufficient read depth	
ENCFF722LRM	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR971ETA	Histone ChIP-seq	/human-donors/ENCDO724KBU/	UBERON:0004222	stomach smooth muscle	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_2							/files/ENCFF338HBY/, /files/ENCFF356LFX/, /files/ENCFF987QRO/	1033764	ENCODE Processing Pipeline	4761541b9a70f465072d00a995b914dd		https://www.encodeproject.org/files/ENCFF722LRM/@@download/ENCFF722LRM.bed.gz				released	s3://encode-public/2021/02/03/41192fe1-91f9-49f4-9ce2-1400a0664420/ENCFF722LRM.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/02/03/41192fe1-91f9-49f4-9ce2-1400a0664420/ENCFF722LRM.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.7.0 GRCh38	released	low read length, inconsistent platforms, mild to moderate bottlenecking		
ENCFF628ODY	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR177QXA	Histone ChIP-seq	/human-donors/ENCDO819SJC/	CL:0002324	myoepithelial cell of mammary gland	primary cell	Homo sapiens										H3K4me3-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF927UYQ/, /files/ENCFF356LFX/, /files/ENCFF612ITA/	762212	ENCODE Processing Pipeline	762ae1b70026078f7847501c402e0f78		https://www.encodeproject.org/files/ENCFF628ODY/@@download/ENCFF628ODY.bed.gz				released	s3://encode-public/2021/01/29/61d049b6-ea49-4fa4-abdb-e5b064771a87/ENCFF628ODY.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/01/29/61d049b6-ea49-4fa4-abdb-e5b064771a87/ENCFF628ODY.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.7.0 GRCh38	released	low read depth		
ENCFF111YXW	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR676FAM	Histone ChIP-seq	/human-donors/ENCDO575WHY/	UBERON:0002106	spleen	tissue	Homo sapiens										H3K9me3-human	DNA						2020-09-10	ENCODE		sonication (generic)	200-600	1	1_1, 1_2							/files/ENCFF356LFX/, /files/ENCFF975NVL/, /files/ENCFF041GWX/	882603	ENCODE Processing Pipeline	0f05bd4cd7fcd0cad9ce8f9a31362dfb		https://www.encodeproject.org/files/ENCFF111YXW/@@download/ENCFF111YXW.bed.gz				released	s3://encode-public/2020/07/23/289855a2-2b9b-4075-9415-456aeceb0519/ENCFF111YXW.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/07/23/289855a2-2b9b-4075-9415-456aeceb0519/ENCFF111YXW.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.0 GRCh38	released			
ENCFF811HXV	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR287UQG	Histone ChIP-seq	/human-donors/ENCDO024FMB/	UBERON:0012488	muscle layer of duodenum	tissue	Homo sapiens										H3K36me3-human	DNA						2013-07-31	Roadmap				1	1_2							/files/ENCFF349IHP/, /files/ENCFF379XBX/, /files/ENCFF356LFX/	2427781	ENCODE Processing Pipeline	865bb1dba35df6febfce9413fa9d9aa7		https://www.encodeproject.org/files/ENCFF811HXV/@@download/ENCFF811HXV.bed.gz				released	s3://encode-public/2021/01/30/4c877b14-da27-48d5-9ab5-6b54ff54f09d/ENCFF811HXV.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/01/30/4c877b14-da27-48d5-9ab5-6b54ff54f09d/ENCFF811HXV.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.7.0 GRCh38	released	low read length, mild to moderate bottlenecking	control insufficient read depth, insufficient read depth	
ENCFF491NVR	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR792EDG	Histone ChIP-seq	/human-donors/ENCDO271OUW/	UBERON:0001159	sigmoid colon	tissue	Homo sapiens										H3K9me3-human	DNA						2019-02-11	ENCODE		none, sonication (generic)	200-600	1	1_1, 1_2							/files/ENCFF356LFX/, /files/ENCFF647ALP/, /files/ENCFF373NAT/	110594	ENCODE Processing Pipeline	538d2cdc0a76cf0e9ba892c888f611fa		https://www.encodeproject.org/files/ENCFF491NVR/@@download/ENCFF491NVR.bed.gz				released	s3://encode-public/2020/09/21/df2b6468-97b9-40a5-aa74-981dd4af1a6a/ENCFF491NVR.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/09/21/df2b6468-97b9-40a5-aa74-981dd4af1a6a/ENCFF491NVR.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released			
ENCFF650OEI	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR343NWC	Histone ChIP-seq	/human-donors/ENCDO271OUW/	UBERON:0001159	sigmoid colon	tissue	Homo sapiens										H3K36me3-human	DNA						2018-12-11	ENCODE		none, sonication (generic)	200-600	1	1_1, 1_2							/files/ENCFF356LFX/, /files/ENCFF647ALP/, /files/ENCFF874KCV/	1151255	ENCODE Processing Pipeline	378db68ec7a7ee14856bb114b5b71911		https://www.encodeproject.org/files/ENCFF650OEI/@@download/ENCFF650OEI.bed.gz				released	s3://encode-public/2020/09/23/f21ab8f8-fa00-488c-8ebf-f41230a07fb0/ENCFF650OEI.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/09/23/f21ab8f8-fa00-488c-8ebf-f41230a07fb0/ENCFF650OEI.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released			
ENCFF216GMF	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR397FAN	Histone ChIP-seq	/human-donors/ENCDO150YZC/	UBERON:0007106	chorionic villus	tissue	Homo sapiens										H3K4me1-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF356LFX/, /files/ENCFF858RUU/, /files/ENCFF875HGV/	1641031	ENCODE Processing Pipeline	c8fe3cb63f6f6a385bbb3aa4d825a080		https://www.encodeproject.org/files/ENCFF216GMF/@@download/ENCFF216GMF.bed.gz				released	s3://encode-public/2021/01/30/32be4d33-7da2-44e3-a3c1-6d556ca2a8b3/ENCFF216GMF.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/01/30/32be4d33-7da2-44e3-a3c1-6d556ca2a8b3/ENCFF216GMF.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.7.0 GRCh38	released		insufficient read depth	missing antibody
ENCFF966IRX	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR070GTK	Histone ChIP-seq	/human-donors/ENCDO980BZD/	UBERON:0002967	cingulate gyrus	tissue	Homo sapiens										H3K9me3-human	DNA						2013-07-31	Roadmap				1	1_5							/files/ENCFF401LKE/, /files/ENCFF356LFX/, /files/ENCFF952LAO/	246832	ENCODE Processing Pipeline	b3fa597816f3c1e03ecb3a82576a9154		https://www.encodeproject.org/files/ENCFF966IRX/@@download/ENCFF966IRX.bed.gz				released	s3://encode-public/2021/01/30/8caff385-c84d-4f0f-9c2d-5d234dcb5119/ENCFF966IRX.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/01/30/8caff385-c84d-4f0f-9c2d-5d234dcb5119/ENCFF966IRX.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.7.0 GRCh38	released	low read length	control insufficient read depth	
ENCFF003IMJ	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR853JYB	Histone ChIP-seq	/human-donors/ENCDO776UMN/	UBERON:0002107	liver	tissue	Homo sapiens										H3K9me3-human	DNA						2013-07-31	Roadmap				1	1_1							/files/ENCFF904MUE/, /files/ENCFF350QZE/, /files/ENCFF356LFX/	536495	ENCODE Processing Pipeline	fbd8fc961d53b8e8eb767ac5d3979a52		https://www.encodeproject.org/files/ENCFF003IMJ/@@download/ENCFF003IMJ.bed.gz				released	s3://encode-public/2021/01/29/6e73449c-bb05-46a7-97fc-830a536ca0d2/ENCFF003IMJ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/01/29/6e73449c-bb05-46a7-97fc-830a536ca0d2/ENCFF003IMJ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.7.0 GRCh38	released	low read length	control insufficient read depth	
ENCFF299TEB	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR734QPK	Histone ChIP-seq	/human-donors/ENCDO499GAU/	EFO:0007116	UCSF-4	cell line	Homo sapiens										H3K36me3-human	DNA						2013-07-31	Roadmap				1, 2	1_1, 2_1							/files/ENCFF175HXD/, /files/ENCFF599DTZ/, /files/ENCFF989JYT/, /files/ENCFF356LFX/, /files/ENCFF771GGC/	2575309	ENCODE Processing Pipeline	c9c92005639c1dbcc2e27e1ba357395e		https://www.encodeproject.org/files/ENCFF299TEB/@@download/ENCFF299TEB.bed.gz				released	s3://encode-public/2021/01/30/3c6cb20a-b206-4861-9d3d-012af3b6bf2e/ENCFF299TEB.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/01/30/3c6cb20a-b206-4861-9d3d-012af3b6bf2e/ENCFF299TEB.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.7.0 GRCh38	released	mixed run types, control low read depth	insufficient read depth	
ENCFF209QFT	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR234YIU	Histone ChIP-seq	/human-donors/ENCDO058AAA/	UBERON:0002369	adrenal gland	tissue	Homo sapiens										H3K4me3-human	DNA						2013-07-31	Roadmap				1	1_2							/files/ENCFF792QXD/, /files/ENCFF874DMD/, /files/ENCFF356LFX/	431974	ENCODE Processing Pipeline	40afbb8e2f8aceba1ac0e4336726973d		https://www.encodeproject.org/files/ENCFF209QFT/@@download/ENCFF209QFT.bed.gz				released	s3://encode-public/2020/10/10/4d1acf22-7265-4a3c-bcec-e5e76ad60ddf/ENCFF209QFT.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/10/10/4d1acf22-7265-4a3c-bcec-e5e76ad60ddf/ENCFF209QFT.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	low read length		
